ticket_id,merchant_id,ticket_created_date,ticket_category,ticket_status,resolution_time_hours
S009430,M01769,2025-05-18,KYC Verification,Resolved,29
S009431,M01718,2024-07-12,API Integration,Resolved,26
S009432,M00396,2024-11-15,Failed Payment,Escalated,27
S009433,M01734,2025-06-23,Failed Payment,Escalated,6
S009434,M01852,2025-03-31,Failed Payment,Resolved,34
S009435,M02158,2024-12-13,Fraud Complaint,Resolved,10
S009436,M00337,2024-12-29,Account Access,Escalated,22
S009437,M01200,2025-03-19,Fraud Complaint,Pending,31
S009438,M02998,2025-04-22,Fraud Complaint,Escalated,22
S009439,M02693,2024-10-16,Failed Payment,Escalated,12
S009440,M00414,2024-10-26,Refund Request,Resolved,15
S009441,M01604,2024-09-02,Refund Request,Resolved,12
S009442,M01801,2024-04-12,KYC Verification,Pending,16
S009443,M00494,2025-06-13,Failed Payment,Resolved,17
S009444,M00981,2024-12-18,Account Access,Pending,34
S009445,M01197,2024-12-17,KYC Verification,Pending,38
S009446,M00688,2025-06-03,API Integration,Resolved,27
S009447,M01254,2024-11-06,Refund Request,Escalated,30
S009448,M00420,2025-06-01,KYC Verification,Escalated,33
S009449,M02337,2024-03-14,Failed Payment,Resolved,38
S009450,M02133,2024-07-16,Failed Payment,Escalated,27
S009451,M01385,2024-07-28,Fraud Complaint,Resolved,16
S009452,M01334,2025-01-05,Account Access,Pending,22
S009453,M00837,2024-01-09,Failed Payment,Resolved,19
S009454,M02572,2024-07-10,KYC Verification,Pending,20
S009455,M01681,2024-03-07,Failed Payment,Pending,26
S009456,M00149,2025-02-15,Fraud Complaint,Resolved,23
S009457,M01084,2025-04-13,Account Access,Pending,23
S009458,M00593,2025-06-29,KYC Verification,Escalated,20
S009459,M01700,2024-12-11,Fraud Complaint,Resolved,20
S009460,M01636,2025-05-30,Fraud Complaint,Escalated,25
S009461,M00981,2024-05-25,KYC Verification,Resolved,25
S009462,M02836,2024-05-02,API Integration,Escalated,33
S009463,M01400,2025-02-06,Fraud Complaint,Resolved,22
S009464,M02579,2025-03-21,API Integration,Resolved,35
S009465,M01590,2025-03-12,KYC Verification,Escalated,12
S009466,M02959,2024-04-22,Failed Payment,Resolved,23
S009467,M00621,2024-08-11,Refund Request,Resolved,30
S009468,M01520,2024-01-07,Failed Payment,Escalated,21
S009469,M02782,2024-03-09,API Integration,Pending,8
S009470,M02580,2024-02-12,KYC Verification,Pending,36
S009471,M01635,2024-04-18,Refund Request,Escalated,17
S009472,M02478,2024-05-10,Refund Request,Resolved,41
S009473,M00021,2024-07-10,API Integration,Resolved,29
S009474,M01661,2025-02-15,Failed Payment,Pending,34
S009475,M02136,2024-12-08,Account Access,Resolved,14
S009476,M01437,2024-08-01,Failed Payment,Pending,13
S009477,M01560,2024-01-03,Refund Request,Resolved,10
S009478,M01612,2025-04-14,Fraud Complaint,Pending,17
S009479,M01184,2025-05-25,Fraud Complaint,Escalated,12
S009480,M00624,2024-07-13,Refund Request,Escalated,25
S009481,M01008,2024-07-06,API Integration,Pending,27
S009482,M02437,2024-11-15,Failed Payment,Resolved,26
S009483,M02428,2025-01-27,API Integration,Escalated,20
S009484,M01171,2025-04-28,API Integration,Resolved,30
S009485,M02411,2024-12-17,Fraud Complaint,Resolved,27
S009486,M02444,2024-08-14,API Integration,Escalated,22
S009487,M01584,2024-06-04,API Integration,Pending,30
S009488,M01228,2024-12-23,KYC Verification,Pending,27
S009489,M00112,2024-10-27,KYC Verification,Pending,22
S009490,M01920,2024-07-31,KYC Verification,Resolved,17
S009491,M00054,2025-01-18,Account Access,Pending,13
S009492,M01993,2024-12-09,Account Access,Pending,19
S009493,M02937,2024-06-28,Account Access,Escalated,19
S009494,M00323,2024-01-06,Failed Payment,Resolved,29
S009495,M01121,2024-09-14,Refund Request,Resolved,19
S009496,M00673,2025-06-02,Account Access,Resolved,27
S009497,M00183,2024-09-13,Refund Request,Pending,14
S009498,M00645,2024-10-22,API Integration,Pending,8
S009499,M02508,2025-05-23,KYC Verification,Pending,26
S009500,M00673,2024-03-19,Refund Request,Pending,10
S009501,M00558,2024-10-20,API Integration,Pending,23
S009502,M00635,2025-03-11,Fraud Complaint,Escalated,34
S009503,M00108,2025-02-05,Account Access,Pending,22
S009504,M02402,2024-11-06,KYC Verification,Resolved,23
S009505,M00920,2024-03-21,Failed Payment,Resolved,14
S009506,M00560,2024-10-28,Failed Payment,Escalated,33
S009507,M02926,2024-10-18,Refund Request,Escalated,17
S009508,M00484,2024-11-19,Failed Payment,Pending,19
S009509,M00282,2025-06-01,Failed Payment,Pending,34
S009510,M01156,2025-02-16,Refund Request,Resolved,20
S009511,M02309,2024-04-30,API Integration,Pending,18
S009512,M01570,2024-04-29,Refund Request,Escalated,14
S009513,M01855,2025-04-22,API Integration,Escalated,41
S009514,M02554,2024-05-31,Failed Payment,Resolved,17
S009515,M02529,2024-02-02,Failed Payment,Pending,21
S009516,M01727,2025-03-26,Failed Payment,Pending,42
S009517,M02110,2025-06-18,KYC Verification,Pending,12
S009518,M01090,2024-08-11,Account Access,Resolved,29
S009519,M02451,2024-11-01,Refund Request,Escalated,16
S009520,M02204,2024-08-01,Refund Request,Resolved,44
S009521,M01404,2025-06-25,API Integration,Escalated,38
S009522,M01530,2025-03-08,Refund Request,Escalated,32
S009523,M02188,2025-02-03,API Integration,Resolved,2
S009524,M02872,2025-03-03,Failed Payment,Escalated,12
S009525,M02094,2025-01-24,KYC Verification,Escalated,23
S009526,M01074,2024-01-31,Fraud Complaint,Resolved,28
S009527,M02550,2024-02-23,KYC Verification,Pending,27
S009528,M00516,2025-01-09,Refund Request,Resolved,10
S009529,M00286,2024-12-13,Fraud Complaint,Pending,17
S009530,M02853,2025-02-12,KYC Verification,Resolved,9
S009531,M01182,2025-02-03,KYC Verification,Pending,8
S009532,M02238,2024-03-20,KYC Verification,Pending,20
S009533,M00197,2025-01-11,Fraud Complaint,Escalated,38
S009534,M00110,2024-05-21,API Integration,Resolved,23
S009535,M01632,2024-11-16,Fraud Complaint,Escalated,18
S009536,M01280,2024-09-18,Fraud Complaint,Pending,32
S009537,M01576,2024-08-07,Failed Payment,Pending,21
S009538,M00243,2025-06-09,Fraud Complaint,Escalated,29
S009539,M01170,2024-11-03,Account Access,Pending,41
S009540,M00826,2024-05-29,Refund Request,Pending,24
S009541,M02097,2025-04-18,Refund Request,Resolved,20
S009542,M01314,2024-01-17,KYC Verification,Pending,30
S009543,M01589,2024-10-10,Account Access,Resolved,22
S009544,M02953,2024-11-03,Fraud Complaint,Escalated,14
S009545,M02227,2025-01-23,Fraud Complaint,Escalated,18
S009546,M00210,2024-08-30,Fraud Complaint,Pending,24
S009547,M02996,2024-07-04,API Integration,Escalated,20
S009548,M01843,2024-01-06,Account Access,Pending,32
S009549,M00155,2024-03-28,Account Access,Escalated,21
S009550,M02217,2024-12-02,Account Access,Escalated,20
S009551,M01873,2025-04-19,Failed Payment,Pending,28
S009552,M00278,2024-03-22,Failed Payment,Resolved,16
S009553,M01307,2024-10-13,Account Access,Resolved,24
S009554,M02227,2024-07-29,API Integration,Pending,11
S009555,M01243,2024-08-30,Fraud Complaint,Pending,15
S009556,M02469,2025-05-11,KYC Verification,Resolved,18
S009557,M02210,2024-07-17,Fraud Complaint,Resolved,22
S009558,M02537,2025-06-06,Refund Request,Escalated,19
S009559,M01453,2024-02-26,Account Access,Escalated,10
S009560,M02007,2025-05-14,KYC Verification,Pending,8
S009561,M02763,2024-11-25,Fraud Complaint,Resolved,29
S009562,M02103,2024-09-02,KYC Verification,Escalated,28
S009563,M02442,2025-06-22,KYC Verification,Resolved,28
S009564,M01463,2024-02-26,Failed Payment,Pending,2
S009565,M01458,2025-05-08,Refund Request,Pending,23
S009566,M01545,2024-01-11,Fraud Complaint,Resolved,19
S009567,M00507,2025-05-04,Account Access,Pending,22
S009568,M01453,2024-03-02,KYC Verification,Pending,16
S009569,M01629,2025-02-10,Fraud Complaint,Resolved,6
S009570,M02897,2024-01-13,Refund Request,Resolved,37
S009571,M00870,2024-07-24,API Integration,Pending,9
S009572,M02869,2024-09-09,Refund Request,Resolved,32
S009573,M00976,2024-12-10,API Integration,Pending,21
S009574,M00798,2025-04-29,KYC Verification,Resolved,26
S009575,M00083,2024-06-27,Refund Request,Escalated,27
S009576,M01426,2024-02-23,KYC Verification,Resolved,23
S009577,M01222,2024-08-13,Refund Request,Escalated,15
S009578,M00323,2025-01-24,Account Access,Escalated,26
S009579,M01420,2024-12-14,Refund Request,Escalated,30
S009580,M01868,2024-08-07,KYC Verification,Pending,21
S009581,M00853,2024-07-25,Account Access,Resolved,20
S009582,M02742,2024-09-02,Account Access,Pending,26
S009583,M01980,2025-03-28,Account Access,Escalated,32
S009584,M01635,2024-11-19,KYC Verification,Resolved,31
S009585,M01291,2024-06-24,API Integration,Pending,41
S009586,M01770,2024-02-14,KYC Verification,Resolved,9
S009587,M00136,2024-10-20,KYC Verification,Resolved,35
S009588,M00897,2025-05-25,API Integration,Resolved,24
S009589,M02384,2025-05-22,KYC Verification,Pending,26
S009590,M01233,2024-02-27,Fraud Complaint,Resolved,25
S009591,M01603,2025-04-13,Fraud Complaint,Pending,1
S009592,M01816,2024-07-30,KYC Verification,Resolved,41
S009593,M00737,2024-01-12,KYC Verification,Escalated,6
S009594,M01454,2024-12-10,Fraud Complaint,Escalated,19
S009595,M01841,2024-06-01,Account Access,Pending,10
S009596,M00382,2025-01-19,Refund Request,Resolved,27
S009597,M01193,2024-01-25,API Integration,Pending,30
S009598,M02386,2024-09-26,API Integration,Resolved,18
S009599,M02744,2024-08-28,Refund Request,Escalated,1
S009600,M00431,2024-01-13,Refund Request,Pending,36
S009601,M00570,2024-02-10,Account Access,Pending,25
S009602,M00229,2025-02-27,Account Access,Escalated,9
S009603,M02801,2024-06-23,API Integration,Escalated,27
S009604,M01415,2025-03-08,Account Access,Escalated,14
S009605,M00579,2025-05-18,KYC Verification,Resolved,45
S009606,M01692,2024-04-01,Account Access,Resolved,30
S009607,M00267,2025-04-14,KYC Verification,Resolved,13
S009608,M00286,2024-07-18,Refund Request,Escalated,18
S009609,M00126,2024-06-28,Failed Payment,Pending,19
S009610,M00082,2025-02-16,Failed Payment,Resolved,29
S009611,M01812,2024-06-12,KYC Verification,Pending,13
S009612,M01412,2025-01-27,Refund Request,Escalated,42
S009613,M01963,2025-07-02,KYC Verification,Escalated,22
S009614,M01716,2025-04-11,API Integration,Resolved,3
S009615,M02050,2024-10-23,API Integration,Escalated,32
S009616,M01932,2025-06-09,Fraud Complaint,Resolved,21
S009617,M00366,2024-11-17,Account Access,Resolved,26
S009618,M01020,2024-03-30,API Integration,Pending,33
S009619,M01341,2024-05-29,Refund Request,Escalated,22
S009620,M02407,2024-04-02,KYC Verification,Escalated,39
S009621,M00698,2025-02-27,Fraud Complaint,Pending,26
S009622,M00545,2024-08-15,KYC Verification,Pending,26
S009623,M01456,2024-02-10,Failed Payment,Pending,40
S009624,M00103,2024-07-30,Failed Payment,Resolved,40
S009625,M00606,2025-05-02,Account Access,Pending,14
S009626,M01050,2024-04-27,API Integration,Pending,24
S009627,M00014,2024-11-07,KYC Verification,Escalated,17
S009628,M00898,2024-06-17,KYC Verification,Escalated,35
S009629,M02861,2024-08-03,KYC Verification,Resolved,16
S009630,M01602,2024-05-05,Failed Payment,Resolved,13
S009631,M01346,2025-06-21,API Integration,Escalated,30
S009632,M01295,2024-07-03,API Integration,Pending,17
S009633,M01161,2024-03-14,API Integration,Escalated,18
S009634,M01631,2024-12-30,Fraud Complaint,Escalated,32
S009635,M00141,2024-04-30,API Integration,Resolved,23
S009636,M00352,2024-08-10,Refund Request,Pending,21
S009637,M01671,2025-05-29,KYC Verification,Escalated,35
S009638,M01590,2024-09-16,KYC Verification,Escalated,1
S009639,M02229,2024-02-27,API Integration,Resolved,25
S009640,M01876,2025-01-31,Refund Request,Escalated,24
S009641,M00519,2025-02-25,KYC Verification,Escalated,40
S009642,M02648,2025-06-27,Refund Request,Resolved,43
S009643,M02640,2024-01-26,KYC Verification,Escalated,27
S009644,M00704,2025-01-01,Failed Payment,Pending,17
S009645,M00212,2024-10-02,API Integration,Resolved,26
S009646,M02278,2024-12-12,Fraud Complaint,Escalated,35
S009647,M02214,2025-06-14,Failed Payment,Resolved,19
S009648,M02798,2024-05-22,Fraud Complaint,Escalated,3
S009649,M00341,2025-04-08,Refund Request,Pending,31
S009650,M00430,2024-02-08,Failed Payment,Pending,2
S009651,M01626,2025-01-11,Fraud Complaint,Pending,45
S009652,M02162,2024-06-03,API Integration,Resolved,26
S009653,M02836,2024-11-11,API Integration,Resolved,1
S009654,M00507,2024-10-10,Account Access,Resolved,21
S009655,M02784,2024-11-04,KYC Verification,Escalated,12
S009656,M02087,2024-07-29,Failed Payment,Resolved,9
S009657,M02407,2024-05-30,API Integration,Pending,7
S009658,M01841,2024-03-11,KYC Verification,Pending,14
S009659,M02677,2025-01-07,API Integration,Escalated,44
S009660,M00570,2024-06-08,Account Access,Escalated,13
S009661,M01978,2025-01-02,Fraud Complaint,Resolved,5
S009662,M00582,2024-10-10,KYC Verification,Resolved,9
S009663,M00884,2024-07-08,Refund Request,Resolved,37
S009664,M01444,2024-11-09,KYC Verification,Escalated,19
S009665,M02284,2024-11-02,KYC Verification,Escalated,25
S009666,M02655,2024-05-18,API Integration,Escalated,6
S009667,M02289,2024-11-15,Failed Payment,Pending,33
S009668,M02123,2025-05-21,Fraud Complaint,Resolved,7
S009669,M00574,2025-04-17,API Integration,Escalated,26
S009670,M00711,2024-11-26,Account Access,Resolved,13
S009671,M01831,2024-03-22,Failed Payment,Resolved,1
S009672,M01662,2025-01-07,Failed Payment,Escalated,21
S009673,M02132,2025-06-28,KYC Verification,Escalated,5
S009674,M00673,2024-09-26,Failed Payment,Pending,32
S009675,M02150,2024-05-07,Fraud Complaint,Escalated,18
S009676,M00053,2024-10-31,Failed Payment,Resolved,10
S009677,M00756,2024-01-03,Fraud Complaint,Resolved,35
S009678,M02456,2024-11-03,Failed Payment,Resolved,24
S009679,M00673,2025-06-06,Account Access,Pending,26
S009680,M00727,2024-11-19,API Integration,Pending,19
S009681,M01808,2025-07-02,Refund Request,Resolved,17
S009682,M01000,2024-04-13,API Integration,Pending,23
S009683,M01205,2025-06-04,Fraud Complaint,Resolved,28
S009684,M02300,2024-07-27,Fraud Complaint,Pending,11
S009685,M02993,2025-05-04,API Integration,Resolved,25
S009686,M01516,2024-11-27,Failed Payment,Escalated,19
S009687,M00801,2025-03-10,Failed Payment,Pending,29
S009688,M02938,2024-10-06,KYC Verification,Escalated,26
S009689,M00028,2024-10-03,API Integration,Pending,37
S009690,M00371,2025-04-16,Fraud Complaint,Escalated,38
S009691,M02663,2024-03-15,KYC Verification,Pending,15
S009692,M02697,2024-01-05,Failed Payment,Escalated,24
S009693,M00717,2024-06-17,Failed Payment,Pending,38
S009694,M01253,2024-11-24,API Integration,Pending,12
S009695,M01724,2025-06-21,KYC Verification,Pending,18
S009696,M01804,2024-11-03,Refund Request,Resolved,31
S009697,M01332,2024-12-28,Failed Payment,Escalated,7
S009698,M02209,2025-06-28,Refund Request,Resolved,24
S009699,M00134,2024-05-02,Fraud Complaint,Pending,22
S009700,M00088,2025-06-29,API Integration,Escalated,32
S009701,M01828,2024-08-22,Failed Payment,Pending,11
S009702,M01217,2024-12-01,Account Access,Escalated,39
S009703,M00786,2024-05-31,Fraud Complaint,Escalated,25
S009704,M02863,2024-10-11,Failed Payment,Escalated,32
S009705,M02392,2024-08-03,Fraud Complaint,Pending,21
S009706,M02903,2024-02-16,Fraud Complaint,Resolved,6
S009707,M02563,2024-04-18,API Integration,Pending,36
S009708,M01361,2024-05-17,Account Access,Pending,30
S009709,M01484,2024-03-24,Account Access,Pending,9
S009710,M02650,2024-01-14,Fraud Complaint,Pending,20
S009711,M02502,2024-07-17,Refund Request,Resolved,29
S009712,M00270,2025-01-26,Account Access,Resolved,39
S009713,M02889,2024-04-05,Refund Request,Pending,34
S009714,M00889,2024-08-27,Account Access,Resolved,19
S009715,M01941,2024-07-12,KYC Verification,Escalated,24
S009716,M01387,2024-06-02,KYC Verification,Resolved,17
S009717,M01551,2025-02-24,Refund Request,Pending,19
S009718,M02994,2025-05-28,Failed Payment,Pending,26
S009719,M00013,2024-09-08,KYC Verification,Escalated,39
S009720,M02391,2025-01-12,API Integration,Resolved,1
S009721,M01426,2025-01-28,Refund Request,Pending,17
S009722,M02638,2024-09-06,Failed Payment,Pending,29
S009723,M02741,2024-02-01,Account Access,Resolved,43
S009724,M01046,2024-03-20,Account Access,Resolved,11
S009725,M02747,2025-02-04,API Integration,Pending,16
S009726,M02505,2024-12-09,Failed Payment,Escalated,11
S009727,M02050,2024-09-27,Fraud Complaint,Resolved,11
S009728,M00180,2024-05-12,Failed Payment,Pending,2
S009729,M02897,2025-02-12,KYC Verification,Resolved,2
S009730,M02204,2024-02-01,API Integration,Pending,2
S009731,M02337,2024-09-20,Fraud Complaint,Pending,31
S009732,M01272,2024-01-08,Refund Request,Escalated,23
S009733,M02347,2024-04-28,Account Access,Pending,11
S009734,M01840,2024-12-07,Refund Request,Pending,21
S009735,M01864,2024-01-13,Account Access,Resolved,33
S009736,M02581,2024-01-03,KYC Verification,Pending,49
S009737,M02387,2025-04-16,Account Access,Pending,26
S009738,M02440,2024-11-30,KYC Verification,Pending,20
S009739,M02765,2025-01-26,API Integration,Pending,6
S009740,M01338,2025-06-23,Failed Payment,Pending,15
S009741,M00813,2025-06-06,Failed Payment,Escalated,26
S009742,M01367,2024-12-31,API Integration,Pending,3
S009743,M00834,2025-06-05,Fraud Complaint,Resolved,16
S009744,M02692,2025-04-16,Account Access,Escalated,20
S009745,M01006,2024-10-31,KYC Verification,Resolved,28
S009746,M01184,2024-07-21,Failed Payment,Resolved,24
S009747,M02511,2025-04-16,Failed Payment,Escalated,21
S009748,M02280,2025-06-10,API Integration,Escalated,25
S009749,M02326,2024-01-27,API Integration,Pending,26
S009750,M00316,2025-01-23,API Integration,Pending,17
S009751,M00731,2024-06-07,API Integration,Pending,35
S009752,M00548,2025-01-19,API Integration,Pending,11
S009753,M02307,2025-01-26,KYC Verification,Resolved,19
S009754,M01230,2024-08-30,Refund Request,Pending,6
S009755,M01225,2024-01-10,Account Access,Resolved,30
S009756,M00140,2025-06-04,KYC Verification,Escalated,14
S009757,M01147,2025-03-17,KYC Verification,Pending,15
S009758,M01981,2025-01-01,Failed Payment,Resolved,16
S009759,M02121,2024-12-30,Refund Request,Escalated,36
S009760,M01233,2024-08-04,Fraud Complaint,Pending,41
S009761,M00216,2024-10-14,Fraud Complaint,Resolved,30
S009762,M00036,2025-05-23,Fraud Complaint,Resolved,23
S009763,M02030,2025-03-07,API Integration,Resolved,12
S009764,M02738,2024-11-15,Refund Request,Pending,33
S009765,M00618,2024-01-02,Fraud Complaint,Escalated,36
S009766,M00340,2024-11-01,KYC Verification,Escalated,9
S009767,M00114,2025-05-03,Account Access,Escalated,24
S009768,M01663,2024-02-19,Failed Payment,Escalated,37
S009769,M01676,2024-09-11,KYC Verification,Escalated,14
S009770,M00873,2024-11-28,KYC Verification,Escalated,17
S009771,M00978,2025-04-29,KYC Verification,Pending,23
S009772,M02325,2025-03-13,API Integration,Pending,10
S009773,M01967,2024-11-10,Refund Request,Escalated,12
S009774,M01522,2024-12-02,KYC Verification,Escalated,11
S009775,M00266,2025-02-04,Failed Payment,Pending,20
S009776,M01489,2024-12-14,Fraud Complaint,Resolved,34
