merchant_id,signup_date,industry,country,business_size,acquisition_channel,customer_acquisition_cost,kyc_completed,api_integrated,time_to_first_transaction_days
M02629,2025-05-01,Logistics,Nigeria,Mid-Market,Organic,3690.23,1,1,9.0
M02630,2024-09-08,Logistics,Ghana,SME,Sales Team,4448.84,1,0,12.0
M02631,2024-12-18,Education,South Africa,Enterprise,Partnership,3961.92,1,1,10.0
M02632,2024-04-30,Healthcare,South Africa,Enterprise,Referral,1850.24,1,0,3.0
M02633,2025-03-25,Education,Ghana,Mid-Market,Sales Team,3630.91,1,1,7.0
M02634,2024-09-07,Hospitality,Kenya,Enterprise,Sales Team,4676.71,1,1,5.0
M02635,2024-05-31,SaaS,Ghana,SME,Paid Ads,5611.93,1,1,15.0
M02636,2024-08-02,Gaming,Kenya,SME,Sales Team,11585.65,1,0,16.0
M02637,2024-02-29,Retail,South Africa,Mid-Market,Organic,1567.14,1,0,10.0
M02638,2024-06-26,Hospitality,Ghana,Mid-Market,Sales Team,8081.9,1,1,8.0
M02639,2024-11-03,Hospitality,Ghana,SME,Paid Ads,1722.82,1,1,2.0
M02640,2024-05-17,Logistics,South Africa,SME,Partnership,6168.92,1,1,0.0
M02641,2025-01-30,Healthcare,Kenya,Enterprise,Paid Ads,4728.88,1,0,6.0
M02642,2024-07-29,Hospitality,South Africa,Mid-Market,Sales Team,4250.97,1,1,7.0
M02643,2024-05-13,E-commerce,Kenya,Mid-Market,Referral,2153.55,0,0,
M02644,2024-06-22,E-commerce,Kenya,Mid-Market,Sales Team,1239.5,1,0,0.0
M02645,2024-04-23,Retail,Ghana,Enterprise,Organic,2666.68,1,1,11.0
M02646,2025-04-30,Healthcare,Ghana,Enterprise,Partnership,1940.71,1,1,8.0
M02647,2024-01-11,E-commerce,South Africa,SME,Paid Ads,3833.5,1,1,1.0
M02648,2025-04-12,Healthcare,Nigeria,Enterprise,Organic,1935.06,1,1,5.0
M02649,2024-09-22,Logistics,Kenya,Enterprise,Referral,361.18,0,1,
M02650,2024-03-21,Hospitality,Ghana,Mid-Market,Referral,6012.85,1,1,6.0
M02651,2025-04-11,Healthcare,Kenya,Mid-Market,Referral,4045.12,1,0,5.0
M02652,2024-10-10,Logistics,Nigeria,SME,Organic,2029.83,1,1,0.0
M02653,2025-01-21,SaaS,South Africa,Mid-Market,Organic,796.52,1,0,7.0
M02654,2024-03-21,Education,Kenya,SME,Referral,7833.81,1,1,6.0
M02655,2024-11-19,Logistics,Nigeria,Mid-Market,Organic,9141.01,0,1,
M02656,2025-02-20,Hospitality,South Africa,SME,Paid Ads,2427.47,1,1,7.0
M02657,2025-03-17,SaaS,Nigeria,SME,Partnership,1946.76,1,1,12.0
M02658,2025-01-04,Hospitality,Nigeria,SME,Partnership,11138.8,1,1,0.0
M02659,2024-11-05,Retail,Nigeria,Enterprise,Partnership,2294.41,1,0,12.0
M02660,2025-02-09,Hospitality,Ghana,Enterprise,Paid Ads,2561.03,1,1,11.0
M02661,2025-02-05,Healthcare,South Africa,Enterprise,Organic,2868.86,1,1,8.0
M02662,2024-06-03,Education,South Africa,SME,Organic,7801.56,0,0,
M02663,2024-05-15,Gaming,South Africa,Mid-Market,Sales Team,5474.72,1,1,8.0
M02664,2024-02-17,Logistics,South Africa,Enterprise,Paid Ads,4279.31,1,1,8.0
M02665,2024-09-04,Education,Ghana,Mid-Market,Organic,2043.99,1,1,7.0
M02666,2024-09-11,Hospitality,Kenya,Enterprise,Organic,3821.35,1,1,3.0
M02667,2024-08-19,Logistics,Nigeria,Mid-Market,Referral,1703.89,0,0,
M02668,2024-08-16,Healthcare,South Africa,Enterprise,Organic,17310.22,0,0,
M02669,2024-11-25,Education,Kenya,SME,Organic,2501.48,0,1,
M02670,2024-02-18,Retail,Ghana,Mid-Market,Partnership,5106.74,1,0,6.0
M02671,2024-05-07,SaaS,Ghana,Mid-Market,Partnership,4707.04,1,1,15.0
M02672,2025-03-05,Gaming,Ghana,SME,Sales Team,1888.31,1,0,13.0
M02673,2024-05-09,Hospitality,Kenya,Enterprise,Paid Ads,1053.45,1,0,0.0
M02674,2025-03-03,Retail,Nigeria,Mid-Market,Partnership,1068.06,1,1,0.0
M02675,2024-11-02,Hospitality,Nigeria,Mid-Market,Referral,1949.76,1,0,2.0
M02676,2025-01-21,Gaming,South Africa,Mid-Market,Referral,1956.51,1,1,11.0
M02677,2024-06-13,Gaming,South Africa,Enterprise,Partnership,5679.0,1,1,0.0
M02678,2025-03-15,SaaS,Nigeria,Mid-Market,Organic,4096.16,1,1,12.0
M02679,2024-07-11,Retail,Nigeria,SME,Partnership,283.56,1,1,13.0
M02680,2025-01-18,SaaS,Ghana,SME,Sales Team,7385.1,1,0,12.0
M02681,2025-03-21,SaaS,Nigeria,Mid-Market,Sales Team,7205.6,0,0,
M02682,2024-03-28,Gaming,Ghana,Enterprise,Partnership,1202.3,1,1,8.0
M02683,2024-08-02,Hospitality,Nigeria,Mid-Market,Organic,3833.53,1,1,7.0
M02684,2024-08-10,Education,Kenya,Enterprise,Paid Ads,2180.64,1,1,6.0
M02685,2024-11-10,Healthcare,Ghana,SME,Paid Ads,2028.12,1,1,16.0
M02686,2024-09-24,Logistics,Kenya,Enterprise,Partnership,7042.15,1,1,9.0
M02687,2024-05-08,Gaming,South Africa,SME,Paid Ads,2000.72,1,0,5.0
M02688,2025-04-19,Retail,Ghana,Enterprise,Sales Team,3395.97,1,1,2.0
M02689,2024-01-06,Healthcare,South Africa,SME,Referral,2644.77,0,1,
M02690,2024-08-28,SaaS,Nigeria,Mid-Market,Referral,1986.72,1,1,7.0
M02691,2024-04-12,SaaS,South Africa,Mid-Market,Organic,3602.76,1,1,1.0
M02692,2024-02-01,Gaming,Ghana,SME,Paid Ads,693.29,1,1,14.0
M02693,2024-11-21,Logistics,Kenya,Enterprise,Organic,4666.11,1,1,11.0
M02694,2025-04-20,Logistics,Kenya,Mid-Market,Sales Team,2510.07,1,0,19.0
M02695,2024-10-26,Education,Kenya,Enterprise,Sales Team,1414.21,1,0,13.0
M02696,2025-04-23,Education,Ghana,SME,Partnership,1766.61,1,1,6.0
M02697,2024-03-19,SaaS,Ghana,Mid-Market,Referral,3585.48,1,1,4.0
M02698,2024-05-14,SaaS,Ghana,Enterprise,Partnership,6546.86,1,1,17.0
M02699,2024-11-26,Hospitality,Kenya,Enterprise,Partnership,2030.95,1,0,9.0
M02700,2024-11-05,Education,South Africa,SME,Referral,8947.38,1,1,0.0
M02701,2024-01-02,Logistics,Ghana,SME,Partnership,3293.82,1,1,0.0
M02702,2024-03-16,Retail,Ghana,Mid-Market,Organic,3899.52,1,0,5.0
M02703,2024-06-14,SaaS,Nigeria,SME,Partnership,1565.01,1,0,13.0
M02704,2025-02-17,Gaming,South Africa,Enterprise,Sales Team,8731.27,1,1,8.0
M02705,2024-06-16,Education,Nigeria,SME,Partnership,2459.9,1,1,14.0
M02706,2024-07-20,Hospitality,South Africa,Enterprise,Sales Team,1036.9,0,0,
M02707,2024-06-30,Education,Kenya,Enterprise,Organic,4746.11,1,1,0.0
M02708,2025-03-28,Logistics,Ghana,Enterprise,Paid Ads,602.33,1,0,7.0
M02709,2024-12-30,Retail,South Africa,Enterprise,Sales Team,384.2,1,1,0.0
M02710,2024-09-07,Education,Nigeria,Enterprise,Sales Team,1421.29,1,1,1.0
M02711,2024-11-29,Healthcare,Ghana,SME,Paid Ads,8654.88,1,1,13.0
M02712,2025-03-13,Gaming,Kenya,Enterprise,Sales Team,7975.56,1,1,6.0
M02713,2024-04-19,Logistics,South Africa,Mid-Market,Referral,4911.97,1,1,3.0
M02714,2025-04-22,E-commerce,Ghana,Mid-Market,Paid Ads,810.1,1,1,10.0
M02715,2024-09-26,Logistics,Nigeria,Enterprise,Paid Ads,3690.48,1,1,8.0
M02716,2024-06-17,SaaS,Kenya,Mid-Market,Partnership,5212.38,1,0,3.0
M02717,2025-04-16,E-commerce,Kenya,SME,Paid Ads,9986.18,1,1,12.0
M02718,2024-11-24,Gaming,South Africa,SME,Paid Ads,1772.98,1,1,10.0
M02719,2024-05-20,E-commerce,Nigeria,Enterprise,Sales Team,2783.71,1,0,2.0
M02720,2024-11-07,Gaming,South Africa,SME,Sales Team,1840.42,1,1,16.0
M02721,2025-01-18,SaaS,Nigeria,Mid-Market,Organic,4668.76,1,1,9.0
M02722,2024-11-09,Retail,Ghana,SME,Organic,14475.58,1,1,1.0
M02723,2024-08-02,SaaS,Nigeria,Mid-Market,Organic,4912.22,1,1,9.0
M02724,2024-06-09,SaaS,Kenya,SME,Partnership,3693.64,1,0,0.0
M02725,2025-01-12,E-commerce,Kenya,Enterprise,Paid Ads,1500.19,1,1,11.0
M02726,2025-04-04,Retail,Kenya,Enterprise,Organic,625.52,1,1,9.0
M02727,2025-04-26,Hospitality,South Africa,Enterprise,Organic,2458.82,1,1,9.0
M02728,2024-02-03,Logistics,Ghana,Enterprise,Paid Ads,3999.34,1,1,10.0
M02729,2024-02-12,Retail,South Africa,SME,Paid Ads,3089.51,1,1,9.0
M02730,2024-11-07,Logistics,South Africa,SME,Organic,1246.3,1,1,8.0
M02731,2024-06-08,Education,Kenya,SME,Paid Ads,6839.18,1,1,5.0
M02732,2024-08-26,SaaS,South Africa,SME,Organic,1597.22,1,1,5.0
M02733,2025-04-15,SaaS,Ghana,Enterprise,Organic,561.86,0,1,
M02734,2024-04-05,Healthcare,Nigeria,SME,Organic,1910.18,1,1,0.0
M02735,2024-04-21,Healthcare,South Africa,SME,Referral,4359.69,1,0,14.0
M02736,2024-06-06,Logistics,Ghana,Mid-Market,Organic,8048.72,1,0,14.0
M02737,2024-07-13,Education,Ghana,Mid-Market,Referral,797.88,1,1,4.0
M02738,2024-10-16,Healthcare,South Africa,SME,Referral,844.76,1,1,7.0
M02739,2024-05-19,Logistics,Ghana,Mid-Market,Paid Ads,8089.26,1,1,9.0
M02740,2024-12-23,Gaming,Kenya,SME,Sales Team,6199.26,1,0,4.0
M02741,2024-06-30,Healthcare,Kenya,Enterprise,Partnership,8550.06,1,1,10.0
M02742,2024-08-18,Retail,Nigeria,Enterprise,Sales Team,1199.47,1,1,4.0
M02743,2024-03-20,Logistics,South Africa,Mid-Market,Paid Ads,1807.61,1,1,12.0
M02744,2024-04-16,Healthcare,Kenya,SME,Partnership,3276.06,1,1,3.0
M02745,2025-01-30,Logistics,Kenya,SME,Sales Team,1493.5,1,1,10.0
M02746,2024-05-13,E-commerce,Nigeria,Enterprise,Referral,3521.16,1,0,11.0
M02747,2024-08-31,Retail,South Africa,Enterprise,Paid Ads,2902.34,1,1,7.0
M02748,2024-07-09,Hospitality,Nigeria,Mid-Market,Organic,7634.44,1,0,20.0
M02749,2024-11-18,Healthcare,Nigeria,SME,Sales Team,6562.88,1,0,10.0
M02750,2024-08-31,Healthcare,Kenya,Enterprise,Organic,5215.36,1,1,0.0
M02751,2024-04-05,Healthcare,Kenya,SME,Sales Team,7038.01,1,1,17.0
M02752,2024-10-06,Retail,Nigeria,Mid-Market,Partnership,9801.59,1,0,7.0
M02753,2024-08-21,Hospitality,South Africa,Mid-Market,Referral,2570.51,1,1,6.0
M02754,2024-05-09,Healthcare,Kenya,Mid-Market,Sales Team,4167.08,1,1,7.0
M02755,2024-06-02,E-commerce,Ghana,Enterprise,Organic,4980.36,1,1,4.0
M02756,2024-08-03,Hospitality,Kenya,Enterprise,Sales Team,942.85,0,1,
M02757,2024-10-30,E-commerce,Ghana,Enterprise,Referral,1334.99,1,1,17.0
M02758,2025-04-17,Education,Ghana,Enterprise,Referral,2735.0,1,1,5.0
M02759,2024-03-07,Healthcare,Nigeria,SME,Paid Ads,1877.5,1,1,0.0
M02760,2025-02-09,Retail,Kenya,Mid-Market,Sales Team,15419.93,1,1,6.0
M02761,2024-03-25,Gaming,Nigeria,Enterprise,Referral,2288.98,1,0,7.0
M02762,2024-04-12,Retail,Kenya,Mid-Market,Organic,1802.53,1,1,7.0
M02763,2024-04-04,Logistics,Ghana,Mid-Market,Organic,4023.9,1,0,10.0
M02764,2025-01-05,Logistics,Ghana,Enterprise,Partnership,4196.68,1,0,12.0
M02765,2025-03-08,Healthcare,Nigeria,Mid-Market,Referral,2119.93,1,1,8.0
M02766,2024-06-25,SaaS,South Africa,Enterprise,Sales Team,12707.72,1,1,5.0
M02767,2024-12-23,Logistics,South Africa,Enterprise,Sales Team,1469.32,1,1,2.0
M02768,2025-03-01,Gaming,Ghana,SME,Sales Team,9713.01,1,0,4.0
M02769,2024-03-06,Healthcare,Ghana,Mid-Market,Paid Ads,4299.57,0,0,
M02770,2025-04-04,Education,South Africa,Enterprise,Sales Team,1926.27,0,1,
M02771,2024-09-30,SaaS,Kenya,Mid-Market,Partnership,5186.17,1,1,0.0
M02772,2024-01-14,Logistics,Ghana,SME,Paid Ads,4333.3,1,1,5.0
M02773,2024-07-04,Healthcare,Nigeria,Enterprise,Partnership,1611.74,1,1,0.0
M02774,2025-01-19,Hospitality,Nigeria,Enterprise,Referral,3898.09,1,1,14.0
M02775,2024-03-11,Gaming,Ghana,SME,Referral,3538.5,1,1,0.0
M02776,2024-06-03,Hospitality,Nigeria,Mid-Market,Sales Team,773.2,1,1,17.0
M02777,2024-11-30,Retail,South Africa,SME,Paid Ads,3481.85,0,1,
M02778,2024-06-08,Hospitality,South Africa,SME,Paid Ads,2317.9,1,1,14.0
M02779,2025-05-05,Hospitality,Ghana,SME,Sales Team,13087.47,1,1,10.0
M02780,2024-12-15,SaaS,South Africa,SME,Paid Ads,2329.73,1,1,15.0
M02781,2024-12-17,SaaS,South Africa,SME,Referral,6196.94,1,1,8.0
M02782,2024-06-12,Retail,South Africa,Enterprise,Sales Team,3661.25,1,1,14.0
M02783,2024-01-06,Gaming,South Africa,Mid-Market,Organic,1437.36,1,1,5.0
M02784,2024-06-04,Hospitality,Kenya,Enterprise,Organic,3897.16,1,1,12.0
M02785,2024-11-05,Gaming,Kenya,Mid-Market,Paid Ads,454.9,1,1,15.0
M02786,2025-03-08,Healthcare,Nigeria,SME,Sales Team,2470.46,1,0,0.0
M02787,2024-09-29,Hospitality,Nigeria,SME,Organic,857.76,1,0,5.0
M02788,2024-06-21,Education,Ghana,Enterprise,Partnership,2018.53,1,0,8.0
M02789,2025-01-07,Gaming,South Africa,SME,Sales Team,4077.3,1,0,11.0
M02790,2024-05-24,E-commerce,Nigeria,Mid-Market,Sales Team,4575.51,1,1,15.0
M02791,2024-07-06,E-commerce,Kenya,Mid-Market,Sales Team,665.03,1,1,0.0
M02792,2024-06-21,Education,Nigeria,Enterprise,Paid Ads,10118.28,1,1,15.0
M02793,2024-04-01,Education,Kenya,Mid-Market,Organic,1262.95,0,0,
M02794,2024-08-16,Healthcare,Kenya,Enterprise,Organic,9778.43,0,1,
M02795,2024-11-01,SaaS,Kenya,Enterprise,Organic,4851.21,1,0,9.0
M02796,2024-09-29,Hospitality,Ghana,SME,Organic,2917.31,1,0,13.0
M02797,2024-09-30,SaaS,Ghana,Enterprise,Referral,716.06,1,0,9.0
M02798,2024-11-20,Gaming,South Africa,Mid-Market,Paid Ads,5391.98,1,1,7.0
M02799,2025-05-12,Gaming,Ghana,Enterprise,Partnership,1583.53,1,0,8.0
M02800,2024-10-18,Gaming,Nigeria,SME,Paid Ads,4785.83,1,0,11.0
M02801,2024-07-09,E-commerce,Ghana,Enterprise,Organic,2747.45,1,1,16.0
M02802,2024-07-14,SaaS,Kenya,Enterprise,Paid Ads,3305.17,1,1,10.0
M02803,2024-08-04,Hospitality,Nigeria,SME,Paid Ads,4602.86,0,1,
M02804,2025-01-04,SaaS,South Africa,SME,Referral,3186.14,1,0,3.0
M02805,2024-10-19,Education,Kenya,Enterprise,Partnership,7227.36,1,1,5.0
M02806,2024-10-03,Logistics,Nigeria,Mid-Market,Partnership,2591.54,1,1,7.0
M02807,2024-08-30,Logistics,South Africa,Mid-Market,Referral,4871.55,0,1,
M02808,2024-05-21,E-commerce,South Africa,SME,Paid Ads,2961.13,1,1,16.0
M02809,2024-05-19,E-commerce,South Africa,SME,Organic,8880.92,1,1,14.0
M02810,2025-02-04,Hospitality,Ghana,Mid-Market,Paid Ads,4771.03,1,0,14.0
M02811,2024-08-24,Healthcare,Nigeria,SME,Referral,1101.83,1,0,12.0
M02812,2024-01-10,Healthcare,Ghana,SME,Partnership,4124.78,1,0,12.0
M02813,2024-05-27,Gaming,South Africa,Enterprise,Partnership,429.93,1,0,6.0
M02814,2024-06-17,Hospitality,South Africa,Enterprise,Organic,1300.55,1,0,1.0
M02815,2024-06-24,Healthcare,Kenya,Mid-Market,Sales Team,6019.26,1,0,10.0
M02816,2024-03-18,Gaming,South Africa,SME,Partnership,4374.67,1,1,2.0
M02817,2024-12-23,Retail,South Africa,Mid-Market,Sales Team,1965.06,1,0,17.0
M02818,2024-01-17,SaaS,South Africa,Enterprise,Paid Ads,7394.22,1,1,10.0
M02819,2024-02-12,Logistics,Kenya,Mid-Market,Paid Ads,11674.54,1,0,1.0
M02820,2025-01-19,Healthcare,South Africa,Enterprise,Sales Team,3978.58,1,1,15.0
M02821,2024-01-16,Retail,Ghana,Enterprise,Paid Ads,3467.3,1,1,8.0
M02822,2024-10-16,Hospitality,South Africa,SME,Paid Ads,419.33,1,1,0.0
M02823,2024-10-11,Gaming,Ghana,Mid-Market,Partnership,865.45,1,1,6.0
M02824,2024-03-08,Hospitality,Nigeria,SME,Sales Team,4842.81,1,1,8.0
M02825,2024-04-21,Logistics,Nigeria,Enterprise,Paid Ads,6063.33,1,1,19.0
M02826,2024-04-01,Retail,South Africa,Enterprise,Sales Team,5514.76,1,1,4.0
M02827,2024-06-29,Logistics,South Africa,Enterprise,Paid Ads,3373.27,1,1,11.0
M02828,2024-06-12,Healthcare,Nigeria,Enterprise,Paid Ads,966.31,1,1,3.0
M02829,2024-09-14,Hospitality,Ghana,Mid-Market,Sales Team,4314.88,1,0,10.0
M02830,2025-01-22,Gaming,Kenya,Mid-Market,Referral,882.67,1,0,9.0
M02831,2025-04-18,Retail,South Africa,Mid-Market,Organic,2450.35,1,1,7.0
M02832,2024-09-29,Healthcare,South Africa,Enterprise,Referral,3469.46,1,0,15.0
M02833,2024-12-15,SaaS,South Africa,Enterprise,Sales Team,3672.6,0,0,
M02834,2025-05-13,Hospitality,South Africa,SME,Organic,3100.98,1,1,0.0
M02835,2024-11-12,Logistics,Ghana,Enterprise,Partnership,10231.09,1,0,6.0
M02836,2024-09-14,SaaS,South Africa,SME,Paid Ads,1725.72,1,1,21.0
M02837,2024-11-08,Logistics,Ghana,Enterprise,Sales Team,3651.38,0,1,
M02838,2024-12-16,SaaS,Kenya,SME,Partnership,9212.98,1,0,15.0
M02839,2025-03-28,Hospitality,Ghana,SME,Sales Team,2733.43,1,0,25.0
M02840,2024-07-07,Logistics,Ghana,Mid-Market,Referral,13949.89,1,0,5.0
M02841,2024-06-14,Retail,Kenya,SME,Organic,6078.52,1,1,13.0
M02842,2024-04-15,Gaming,South Africa,SME,Partnership,409.7,1,1,13.0
M02843,2024-08-15,Logistics,Ghana,Mid-Market,Partnership,3490.28,1,1,7.0
M02844,2024-11-24,SaaS,Kenya,SME,Referral,1530.15,1,1,13.0
M02845,2024-08-24,SaaS,Nigeria,Enterprise,Organic,6868.27,1,1,3.0
M02846,2024-12-15,Hospitality,South Africa,Mid-Market,Organic,4089.99,1,1,7.0
M02847,2025-02-04,Hospitality,Kenya,Enterprise,Partnership,973.59,1,0,0.0
M02848,2024-03-02,E-commerce,South Africa,Mid-Market,Organic,2277.6,1,1,5.0
M02849,2024-05-29,Hospitality,Nigeria,Mid-Market,Sales Team,9064.49,1,0,0.0
M02850,2025-01-01,Gaming,South Africa,SME,Organic,1700.08,1,1,12.0
M02851,2024-03-15,Education,Nigeria,Enterprise,Referral,5288.18,0,1,
M02852,2024-07-06,Hospitality,Kenya,SME,Referral,6811.41,1,1,12.0
M02853,2025-02-11,Gaming,Ghana,Mid-Market,Organic,6337.43,1,1,2.0
M02854,2024-06-17,SaaS,South Africa,Enterprise,Sales Team,437.07,1,1,18.0
M02855,2025-01-20,Logistics,Kenya,Mid-Market,Paid Ads,389.46,1,0,0.0
M02856,2024-12-18,Gaming,Kenya,Mid-Market,Paid Ads,2908.72,1,0,5.0
M02857,2024-10-17,Education,Nigeria,SME,Referral,1448.14,0,0,
M02858,2024-09-24,Education,Nigeria,SME,Paid Ads,9502.78,1,1,6.0
M02859,2024-10-15,Healthcare,Kenya,Mid-Market,Referral,4706.17,1,1,10.0
M02860,2024-10-17,Education,South Africa,Enterprise,Sales Team,1789.02,1,1,12.0
M02861,2024-12-10,Education,Ghana,Enterprise,Referral,3218.38,1,1,9.0
M02862,2024-03-16,Education,South Africa,Mid-Market,Referral,1369.2,1,1,7.0
M02863,2024-01-15,Logistics,Kenya,SME,Partnership,3456.0,1,0,5.0
M02864,2024-01-07,Education,Kenya,Enterprise,Partnership,5178.8,1,1,1.0
M02865,2025-01-16,Hospitality,South Africa,Enterprise,Referral,5668.8,0,0,
M02866,2025-05-12,Healthcare,Ghana,Enterprise,Partnership,5794.2,1,0,0.0
M02867,2024-06-09,Healthcare,South Africa,Mid-Market,Referral,5774.8,0,1,
M02868,2025-03-21,Gaming,Ghana,Mid-Market,Sales Team,4257.1,0,1,
M02869,2024-01-08,SaaS,Kenya,SME,Paid Ads,4652.03,1,1,19.0
M02870,2024-04-15,Logistics,Ghana,Mid-Market,Partnership,2774.49,1,1,12.0
M02871,2025-02-02,SaaS,Ghana,Mid-Market,Sales Team,2111.93,1,1,2.0
M02872,2024-08-23,E-commerce,Ghana,Enterprise,Referral,1846.57,1,1,7.0
M02873,2024-07-05,E-commerce,South Africa,Enterprise,Organic,10390.23,1,1,15.0
M02874,2025-05-02,Healthcare,Nigeria,Mid-Market,Partnership,3650.34,1,0,7.0
M02875,2025-05-07,SaaS,Nigeria,Mid-Market,Partnership,1606.66,1,0,0.0
M02876,2024-09-24,Logistics,Ghana,Mid-Market,Referral,2509.33,1,0,0.0
M02877,2024-12-19,Logistics,Ghana,Enterprise,Sales Team,7869.54,1,1,20.0
M02878,2024-03-31,E-commerce,Kenya,Enterprise,Paid Ads,4705.24,1,0,6.0
M02879,2024-02-16,Logistics,Nigeria,SME,Partnership,2572.13,1,1,13.0
M02880,2024-06-04,E-commerce,Ghana,SME,Referral,4685.8,1,1,4.0
M02881,2024-10-26,Gaming,South Africa,SME,Partnership,1702.93,1,1,1.0
M02882,2025-03-27,E-commerce,Kenya,Enterprise,Organic,5346.9,1,0,6.0
M02883,2024-04-10,Gaming,Nigeria,Mid-Market,Organic,4153.24,1,0,9.0
M02884,2024-08-31,Logistics,Nigeria,Enterprise,Partnership,692.42,1,1,4.0
M02885,2024-04-20,Gaming,Kenya,Enterprise,Organic,2853.39,1,0,5.0
M02886,2024-10-24,Hospitality,Nigeria,Enterprise,Sales Team,2080.72,1,1,16.0
M02887,2025-02-02,Logistics,South Africa,SME,Paid Ads,516.21,1,1,0.0
M02888,2025-01-21,Hospitality,Kenya,Mid-Market,Referral,2365.7,1,1,7.0
M02889,2024-06-17,Gaming,Kenya,Enterprise,Paid Ads,8793.62,1,0,6.0
M02890,2024-05-15,Logistics,Kenya,Mid-Market,Partnership,1295.47,0,1,
M02891,2024-09-14,Education,South Africa,SME,Referral,8298.99,1,0,10.0
M02892,2024-09-06,E-commerce,Kenya,Enterprise,Sales Team,4495.58,1,1,0.0
M02893,2024-09-10,Retail,Ghana,SME,Sales Team,2994.67,1,1,1.0
M02894,2024-12-10,Education,Nigeria,Mid-Market,Paid Ads,3314.67,1,0,12.0
M02895,2024-11-22,Retail,Ghana,SME,Referral,831.87,1,0,1.0
M02896,2024-04-19,Education,Kenya,Mid-Market,Partnership,4548.89,1,0,4.0
M02897,2024-08-29,SaaS,Kenya,Enterprise,Referral,1390.09,1,0,3.0
M02898,2024-10-19,Retail,Kenya,SME,Referral,3304.47,1,1,2.0
M02899,2025-01-27,Hospitality,Ghana,SME,Partnership,3646.06,1,1,3.0
M02900,2024-12-05,Retail,Kenya,Enterprise,Sales Team,994.41,0,0,
M02901,2024-11-30,Hospitality,Kenya,SME,Paid Ads,6193.76,1,1,0.0
M02902,2024-08-29,Education,Kenya,SME,Paid Ads,383.7,1,1,7.0
M02903,2024-06-19,Healthcare,Kenya,Mid-Market,Paid Ads,1261.97,1,1,8.0
M02904,2024-08-05,Hospitality,South Africa,SME,Sales Team,8096.6,0,1,
M02905,2024-01-29,Hospitality,Kenya,Enterprise,Referral,734.79,1,1,3.0
M02906,2025-05-14,Gaming,Kenya,SME,Referral,2172.93,1,1,6.0
M02907,2024-04-16,Education,Kenya,Mid-Market,Organic,2691.39,1,1,6.0
M02908,2024-06-13,Hospitality,South Africa,Mid-Market,Partnership,5386.46,1,1,12.0
M02909,2024-10-13,Logistics,Ghana,Enterprise,Partnership,681.97,1,1,11.0
M02910,2024-08-13,Education,Nigeria,SME,Referral,3228.47,1,0,6.0
M02911,2024-03-23,Healthcare,South Africa,Enterprise,Partnership,814.96,1,0,1.0
M02912,2024-08-28,E-commerce,South Africa,Enterprise,Sales Team,2491.37,1,0,7.0
M02913,2024-05-07,Education,South Africa,SME,Organic,2508.91,1,1,11.0
M02914,2024-01-29,Healthcare,Kenya,Enterprise,Paid Ads,1941.88,1,1,5.0
M02915,2024-08-12,Education,Nigeria,Mid-Market,Referral,3208.97,1,0,17.0
M02916,2025-03-26,SaaS,Kenya,Enterprise,Sales Team,2298.0,1,1,2.0
M02917,2025-02-26,Retail,Ghana,Enterprise,Paid Ads,3490.57,1,1,3.0
M02918,2024-10-20,Logistics,Nigeria,Mid-Market,Referral,1086.47,1,1,13.0
M02919,2024-06-16,Education,Kenya,Enterprise,Organic,1670.54,1,1,16.0
M02920,2024-03-12,SaaS,Kenya,Mid-Market,Sales Team,3623.66,1,0,19.0
M02921,2025-01-17,Logistics,Ghana,Mid-Market,Sales Team,2515.55,1,0,5.0
M02922,2024-04-26,Gaming,Kenya,Mid-Market,Referral,12756.51,1,0,10.0
M02923,2024-12-12,Education,Kenya,Enterprise,Organic,3930.12,0,1,
M02924,2024-03-12,SaaS,South Africa,Mid-Market,Sales Team,5425.05,1,0,18.0
M02925,2025-02-16,Gaming,Nigeria,Enterprise,Organic,4477.63,1,0,8.0
M02926,2025-04-12,Healthcare,Nigeria,Enterprise,Sales Team,2962.29,1,1,9.0
M02927,2024-01-17,Healthcare,South Africa,Mid-Market,Partnership,3028.79,1,1,0.0
M02928,2024-06-19,SaaS,Nigeria,Enterprise,Organic,2538.43,0,1,
M02929,2025-05-13,SaaS,Ghana,Enterprise,Organic,11208.1,0,0,
M02930,2024-10-20,Gaming,Ghana,SME,Sales Team,11035.8,1,0,7.0
M02931,2025-02-22,Education,South Africa,Mid-Market,Referral,816.03,1,0,8.0
M02932,2024-11-29,Healthcare,Nigeria,SME,Partnership,6163.11,1,0,6.0
M02933,2024-06-22,Gaming,South Africa,SME,Sales Team,6372.29,1,1,5.0
M02934,2024-10-21,Education,Nigeria,Enterprise,Sales Team,8945.96,0,1,
M02935,2024-01-10,E-commerce,Ghana,Mid-Market,Sales Team,5247.52,1,1,10.0
M02936,2024-03-18,Education,Ghana,Enterprise,Paid Ads,2403.41,1,0,10.0
M02937,2024-09-29,Gaming,Ghana,Enterprise,Paid Ads,2997.22,1,1,7.0
M02938,2025-04-02,Retail,Ghana,SME,Referral,4805.53,1,1,7.0
M02939,2024-06-06,Retail,Nigeria,SME,Partnership,2097.51,1,0,0.0
M02940,2024-11-04,E-commerce,Ghana,Enterprise,Paid Ads,687.01,1,1,3.0
M02941,2025-05-03,SaaS,Kenya,Mid-Market,Referral,4341.07,0,0,
M02942,2024-12-02,Logistics,Ghana,Mid-Market,Referral,3752.82,1,0,10.0
