transaction_id,merchant_id,transaction_date,payment_method,transaction_value_ngn,transaction_success,failure_reason,paystack_revenue_ngn,refund_flag,fraud_flag
T0036362,M00230,2024-08-12,Mobile Money,4234.28,1,,63.51,0,0
T0036363,M02476,2024-06-28,Mobile Money,26866.24,1,,402.99,0,0
T0036364,M02061,2025-07-30,QR,43102.57,1,,646.54,0,0
T0036365,M00949,2025-04-16,USSD,6716.97,1,,100.75,0,0
T0036366,M02878,2024-10-09,QR,8113.11,1,,121.7,0,0
T0036367,M00038,2024-11-22,Mobile Money,33091.59,1,,496.37,0,0
T0036368,M02942,2025-10-14,Mobile Money,23015.58,1,,345.23,0,0
T0036369,M00985,2024-10-31,QR,15940.01,1,,239.1,0,0
T0036370,M01294,2025-09-21,Mobile Money,92373.69,1,,1385.61,0,0
T0036371,M01940,2025-05-11,Card,52375.66,0,Bank Downtime,0.0,0,0
T0036372,M02687,2024-08-19,Mobile Money,16623.79,1,,249.36,0,0
T0036373,M01643,2025-08-19,USSD,61345.07,1,,920.18,0,0
T0036374,M01986,2025-07-04,QR,19472.27,1,,292.08,0,0
T0036375,M00467,2024-12-21,Bank Transfer,11160.6,1,,167.41,0,0
T0036376,M02511,2024-10-29,Card,4206.76,1,,63.1,0,0
T0036377,M01963,2025-02-15,Mobile Money,23510.4,1,,352.66,0,0
T0036378,M00665,2024-12-14,Mobile Money,4087.56,1,,61.31,0,0
T0036379,M02340,2025-05-01,Card,3435.46,1,,51.53,0,0
T0036380,M00226,2024-11-06,Card,11495.26,1,,172.43,0,0
T0036381,M01706,2025-08-23,QR,12191.31,1,,182.87,0,0
T0036382,M00880,2025-04-14,QR,16451.67,1,,246.78,0,0
T0036383,M02831,2025-12-19,Mobile Money,39432.25,1,,591.48,0,0
T0036384,M01576,2025-01-24,Bank Transfer,31019.53,1,,465.29,0,0
T0036385,M00435,2025-03-10,Card,4444.17,1,,66.66,0,0
T0036386,M02692,2024-12-09,QR,65018.16,1,,975.27,0,0
T0036387,M02817,2025-08-04,USSD,6958.94,1,,104.38,1,0
T0036388,M02650,2024-04-17,USSD,18910.63,1,,283.66,1,0
T0036389,M01019,2024-12-20,Mobile Money,17652.22,1,,264.78,0,0
T0036390,M01811,2024-01-27,USSD,2552.99,1,,38.29,0,0
T0036391,M00339,2025-10-10,Card,2384.4,0,Insufficient Funds,0.0,0,0
T0036392,M01633,2025-03-04,Bank Transfer,38771.34,1,,581.57,0,0
T0036393,M02676,2026-01-08,USSD,21574.57,1,,323.62,0,0
T0036394,M00587,2024-07-04,Mobile Money,33726.61,1,,505.9,0,0
T0036395,M00253,2025-07-18,Mobile Money,11016.75,1,,165.25,0,0
T0036396,M02442,2025-03-31,Bank Transfer,6696.22,1,,100.44,0,0
T0036397,M01109,2025-11-15,Card,47497.76,1,,712.47,0,0
T0036398,M02843,2024-11-14,Card,38923.78,1,,583.86,0,0
T0036399,M02867,2024-11-07,QR,1388.92,1,,20.83,0,0
T0036400,M02216,2025-09-14,Card,20687.86,1,,310.32,0,0
T0036401,M01108,2025-02-20,Mobile Money,28355.58,1,,425.33,0,0
T0036402,M02861,2025-09-28,USSD,10067.27,1,,151.01,0,0
T0036403,M01647,2024-03-24,USSD,62014.97,1,,930.22,0,0
T0036404,M01723,2026-02-26,Card,61225.65,1,,918.38,0,1
T0036405,M01965,2025-05-26,Mobile Money,1283.48,1,,19.25,0,0
T0036406,M01800,2025-03-19,Card,2412.37,1,,36.19,0,0
T0036407,M02076,2025-10-04,Bank Transfer,3089.62,1,,46.34,0,0
T0036408,M02648,2025-08-20,Bank Transfer,25950.16,1,,389.25,0,0
T0036409,M00115,2025-01-07,Card,4071.74,1,,61.08,0,0
T0036410,M00739,2025-01-27,Bank Transfer,29067.03,1,,436.01,0,0
T0036411,M00665,2024-06-03,Card,4894.89,1,,73.42,0,0
T0036412,M01642,2025-07-23,Card,10003.93,1,,150.06,0,0
T0036413,M02365,2024-10-20,Card,16090.59,1,,241.36,0,0
T0036414,M01831,2024-11-15,Mobile Money,43552.87,1,,653.29,0,0
T0036415,M02939,2024-07-30,USSD,16503.57,1,,247.55,0,0
T0036416,M02669,2025-04-05,Bank Transfer,53107.43,1,,796.61,1,0
T0036417,M00466,2025-05-17,Card,23985.64,1,,359.78,0,0
T0036418,M00641,2024-08-06,QR,4603.16,1,,69.05,0,0
T0036419,M00696,2024-09-28,Card,41908.95,1,,628.63,0,0
T0036420,M02990,2025-07-20,Bank Transfer,31439.88,0,Fraud Flag,0.0,0,0
T0036421,M02927,2024-05-30,QR,7872.24,1,,118.08,0,0
T0036422,M01723,2025-05-06,USSD,7590.28,1,,113.85,0,0
T0036423,M01302,2025-04-09,Mobile Money,53115.27,1,,796.73,0,0
T0036424,M01288,2025-07-06,Bank Transfer,24171.36,1,,362.57,0,0
T0036425,M02568,2025-08-23,Bank Transfer,4723.33,1,,70.85,0,0
T0036426,M02442,2025-05-25,USSD,6674.75,1,,100.12,0,0
T0036427,M01185,2025-01-07,Bank Transfer,13514.28,1,,202.71,0,1
T0036428,M01325,2025-10-26,Bank Transfer,93212.59,1,,1398.19,0,0
T0036429,M00398,2025-04-05,Card,63600.9,1,,954.01,0,0
T0036430,M00488,2025-08-20,Mobile Money,139942.9,1,,2099.14,0,0
T0036431,M02388,2025-01-24,Bank Transfer,17326.48,1,,259.9,0,0
T0036432,M01621,2024-09-19,USSD,244761.55,1,,3671.42,0,0
T0036433,M01116,2024-06-24,QR,68826.77,1,,1032.4,0,0
T0036434,M00137,2024-07-18,USSD,2045.53,1,,30.68,0,0
T0036435,M00808,2025-05-24,Mobile Money,15321.76,1,,229.83,0,0
T0036436,M01353,2025-03-05,Mobile Money,57040.1,1,,855.6,0,0
T0036437,M02141,2025-05-03,Card,2338.13,1,,35.07,0,0
T0036438,M02257,2026-06-01,Card,37246.02,0,Card Declined,0.0,0,0
T0036439,M01298,2025-01-19,QR,22436.52,1,,336.55,0,0
T0036440,M00164,2024-10-02,QR,42036.36,1,,630.55,0,0
T0036441,M00008,2024-08-25,QR,21564.12,1,,323.46,0,0
T0036442,M01134,2025-01-17,Card,42944.34,1,,644.17,0,0
T0036443,M01001,2025-08-27,QR,8200.23,1,,123.0,0,0
T0036444,M01416,2025-04-08,USSD,5587.75,1,,83.82,0,0
T0036445,M01696,2025-06-16,Mobile Money,1910.86,1,,28.66,0,0
T0036446,M01624,2025-09-18,Bank Transfer,38854.64,1,,582.82,0,0
T0036447,M00813,2024-08-19,QR,2549.2,1,,38.24,0,0
T0036448,M00039,2024-07-20,USSD,14240.94,1,,213.61,0,0
T0036449,M01046,2024-05-06,Mobile Money,21535.67,1,,323.04,0,0
T0036450,M00852,2025-06-03,Mobile Money,20537.44,1,,308.06,0,0
T0036451,M01838,2025-04-26,QR,5468.2,1,,82.02,0,0
T0036452,M02053,2025-08-20,USSD,68594.63,1,,1028.92,0,0
T0036453,M00512,2025-06-27,USSD,4356.6,1,,65.35,0,0
T0036454,M02980,2025-01-30,USSD,13734.28,1,,206.01,0,0
T0036455,M01622,2025-03-21,Mobile Money,62058.53,1,,930.88,0,0
T0036456,M00760,2025-02-11,Card,30472.93,1,,457.09,1,0
T0036457,M00129,2025-06-21,QR,27184.83,1,,407.77,0,0
T0036458,M00717,2025-09-26,QR,85361.43,1,,1280.42,0,0
T0036459,M00218,2024-12-16,Mobile Money,19660.08,1,,294.9,0,0
T0036460,M01175,2025-10-14,USSD,54530.66,1,,817.96,0,0
T0036461,M01773,2025-07-06,Mobile Money,11094.95,1,,166.42,0,0
T0036462,M01652,2024-06-17,Mobile Money,33736.17,1,,506.04,0,0
T0036463,M01203,2025-10-09,QR,23501.62,1,,352.52,0,0
T0036464,M02606,2025-02-02,Bank Transfer,27613.55,1,,414.2,0,0
T0036465,M02643,2024-05-16,Card,30866.46,1,,463.0,1,0
T0036466,M00757,2024-06-05,Card,73654.73,1,,1104.82,0,0
T0036467,M02906,2026-03-26,QR,35529.67,1,,532.95,0,0
T0036468,M01489,2025-01-01,Mobile Money,172462.67,1,,2586.94,0,0
T0036469,M01590,2024-07-22,Mobile Money,46367.01,1,,695.51,0,0
T0036470,M02343,2025-03-12,QR,22697.43,1,,340.46,0,0
T0036471,M01404,2025-06-22,Bank Transfer,8382.44,1,,125.74,0,0
T0036472,M02852,2025-01-22,Card,8480.66,1,,127.21,0,0
T0036473,M01678,2025-04-20,QR,3243.79,1,,48.66,0,0
T0036474,M01611,2026-03-22,Bank Transfer,6684.78,1,,100.27,0,0
T0036475,M00491,2025-03-08,QR,1925.81,1,,28.89,0,0
T0036476,M01978,2024-12-12,USSD,8356.44,1,,125.35,0,0
T0036477,M02982,2024-11-28,QR,18764.35,1,,281.47,0,0
T0036478,M01636,2025-04-30,Card,4596.58,1,,68.95,0,0
T0036479,M02888,2025-10-29,Card,37315.95,1,,559.74,0,0
T0036480,M02954,2024-09-28,USSD,2957.8,1,,44.37,0,0
T0036481,M00496,2026-02-15,Card,13908.87,1,,208.63,0,0
T0036482,M00895,2024-06-19,QR,3269.76,1,,49.05,0,0
T0036483,M02131,2025-04-25,Mobile Money,24617.45,1,,369.26,0,0
T0036484,M01952,2025-01-11,Mobile Money,25422.07,1,,381.33,0,0
T0036485,M00207,2025-04-08,USSD,5921.8,1,,88.83,0,0
T0036486,M00278,2024-07-28,USSD,4768.83,0,Fraud Flag,0.0,0,0
T0036487,M00254,2025-04-25,Card,28045.66,1,,420.68,0,0
T0036488,M01493,2025-02-07,Bank Transfer,112002.65,1,,1680.04,0,0
T0036489,M01738,2024-11-23,USSD,231581.8,1,,3473.73,0,0
T0036490,M01692,2025-01-11,QR,21800.33,1,,327.0,0,0
T0036491,M02787,2024-10-21,Mobile Money,10442.25,1,,156.63,0,0
T0036492,M00587,2025-04-27,QR,22191.24,1,,332.87,0,0
T0036493,M00776,2026-04-16,Mobile Money,12949.38,1,,194.24,0,0
T0036494,M00057,2024-04-08,USSD,13014.5,0,Card Declined,0.0,0,0
T0036495,M00461,2024-05-25,Mobile Money,12160.44,1,,182.41,0,0
T0036496,M02067,2025-11-30,Card,23919.52,1,,358.79,0,0
T0036497,M02955,2024-08-19,Card,3293.31,1,,49.4,0,0
T0036498,M01063,2024-04-18,Bank Transfer,28753.51,1,,431.3,0,0
T0036499,M02647,2024-09-06,USSD,2192.04,1,,32.88,0,0
T0036500,M02633,2026-01-20,Bank Transfer,2185.28,1,,32.78,0,0
T0036501,M01756,2024-04-23,Bank Transfer,8065.34,1,,120.98,0,0
T0036502,M01745,2024-06-02,Card,4456.52,1,,66.85,0,0
T0036503,M01082,2024-04-22,Mobile Money,6163.5,1,,92.45,0,0
T0036504,M02386,2025-11-17,Bank Transfer,76254.78,1,,1143.82,0,0
T0036505,M02695,2024-11-08,Mobile Money,1511.83,1,,22.68,0,0
T0036506,M00786,2025-07-20,Card,2191.49,1,,32.87,0,0
T0036507,M01346,2025-12-27,Card,44361.13,1,,665.42,0,0
T0036508,M01683,2025-01-17,Mobile Money,10458.36,1,,156.88,1,0
T0036509,M02503,2024-12-08,Mobile Money,3838.49,1,,57.58,0,0
T0036510,M01114,2025-01-19,Card,2027.9,1,,30.42,0,0
T0036511,M02790,2025-01-09,Card,167184.66,1,,2507.77,0,0
T0036512,M00716,2024-06-15,Card,1690.58,1,,25.36,0,0
T0036513,M00804,2025-06-21,QR,23398.02,1,,350.97,0,0
T0036514,M01890,2024-10-09,Bank Transfer,1812.41,1,,27.19,0,0
T0036515,M01846,2025-02-25,QR,6824.88,1,,102.37,0,0
T0036516,M00957,2025-03-16,Mobile Money,8927.68,1,,133.92,0,0
T0036517,M02950,2024-09-26,USSD,21298.78,1,,319.48,0,0
T0036518,M00805,2025-05-18,USSD,11446.88,1,,171.7,0,0
T0036519,M02056,2025-01-20,Card,112531.59,1,,1687.97,0,0
T0036520,M00825,2025-01-02,Card,16847.48,1,,252.71,0,0
T0036521,M02823,2025-07-11,Bank Transfer,14153.57,1,,212.3,0,0
T0036522,M02325,2025-07-23,USSD,10655.96,1,,159.84,0,0
T0036523,M02686,2025-05-16,Card,33692.46,1,,505.39,0,0
T0036524,M00863,2026-03-06,QR,17417.85,0,Bank Downtime,0.0,0,0
T0036525,M01533,2024-08-29,Bank Transfer,13376.46,1,,200.65,0,0
T0036526,M00626,2025-12-12,USSD,38805.42,1,,582.08,0,0
T0036527,M02039,2025-10-31,USSD,55934.43,1,,839.02,0,0
T0036528,M00022,2025-07-31,Card,29921.46,1,,448.82,0,0
T0036529,M01904,2024-09-07,USSD,2276.34,1,,34.15,0,0
T0036530,M02495,2024-10-04,USSD,1180.04,1,,17.7,0,0
T0036531,M00644,2024-04-09,Bank Transfer,6628.62,1,,99.43,0,0
T0036532,M02571,2024-07-02,Mobile Money,37867.37,1,,568.01,0,0
T0036533,M00348,2025-05-28,Card,15940.5,1,,239.11,0,0
T0036534,M01399,2025-06-04,USSD,21679.54,1,,325.19,0,0
T0036535,M00493,2025-08-25,Mobile Money,9781.39,1,,146.72,0,0
T0036536,M02539,2025-07-27,Bank Transfer,1355.52,1,,20.33,0,0
T0036537,M00349,2025-09-29,USSD,3067.77,1,,46.02,0,0
T0036538,M01174,2025-04-15,Card,7526.87,1,,112.9,0,0
T0036539,M02423,2025-08-12,Mobile Money,11361.1,1,,170.42,0,0
T0036540,M01059,2025-11-18,Card,32384.16,1,,485.76,0,0
T0036541,M02109,2024-12-27,Mobile Money,19778.36,1,,296.68,0,0
T0036542,M00469,2025-05-14,QR,4738.36,1,,71.08,0,0
T0036543,M02085,2025-10-05,Card,10089.41,1,,151.34,0,1
T0036544,M01380,2025-02-10,Mobile Money,22285.09,1,,334.28,0,0
T0036545,M02350,2025-02-04,Card,18158.35,1,,272.38,0,0
T0036546,M01175,2026-01-24,QR,6344.81,1,,95.17,0,0
T0036547,M01887,2024-11-16,Card,16744.21,1,,251.16,0,0
T0036548,M01687,2025-05-29,USSD,11787.66,1,,176.81,0,0
T0036549,M02907,2024-11-02,Bank Transfer,2787.01,1,,41.81,0,0
T0036550,M01330,2026-01-17,Card,2527.59,1,,37.91,0,0
T0036551,M01221,2024-12-19,USSD,2652.01,1,,39.78,1,0
T0036552,M02171,2025-11-19,Bank Transfer,67470.81,1,,1012.06,0,0
T0036553,M02790,2024-12-12,QR,45448.31,1,,681.72,0,0
T0036554,M01609,2025-08-07,Card,2567.36,1,,38.51,0,0
T0036555,M01794,2024-10-03,Mobile Money,5617.72,1,,84.27,0,0
T0036556,M02854,2024-08-19,QR,15970.81,1,,239.56,0,0
T0036557,M00355,2024-10-29,Card,5195.17,1,,77.93,0,0
T0036558,M01541,2024-09-23,Bank Transfer,41504.42,1,,622.57,0,0
T0036559,M00369,2024-09-04,Mobile Money,15658.87,1,,234.88,0,0
T0036560,M02072,2024-07-01,USSD,115622.3,1,,1734.33,0,0
T0036561,M00658,2024-06-02,Card,146434.99,1,,2196.52,0,0
T0036562,M02357,2026-03-19,Mobile Money,62823.4,1,,942.35,0,0
T0036563,M01744,2026-03-13,Card,3794.56,1,,56.92,0,0
T0036564,M00190,2024-09-30,QR,16689.74,1,,250.35,0,0
T0036565,M01990,2025-08-05,USSD,14833.35,1,,222.5,0,0
T0036566,M02398,2026-03-03,QR,3107.56,1,,46.61,0,0
T0036567,M02652,2025-03-17,USSD,15065.67,1,,225.99,0,0
T0036568,M00994,2024-11-14,Card,1780.23,1,,26.7,0,0
T0036569,M00118,2024-08-20,QR,11721.98,1,,175.83,0,0
T0036570,M00022,2024-10-18,Mobile Money,1959.02,1,,29.39,0,0
T0036571,M01613,2025-10-24,USSD,80145.31,1,,1202.18,0,0
T0036572,M00025,2025-07-06,USSD,15458.02,1,,231.87,0,0
T0036573,M00501,2025-03-16,Bank Transfer,12894.45,0,Fraud Flag,0.0,0,0
T0036574,M02091,2025-03-18,Mobile Money,3980.63,1,,59.71,0,0
T0036575,M01003,2025-03-03,QR,3325.39,1,,49.88,0,0
T0036576,M01975,2025-09-05,QR,11946.16,1,,179.19,0,0
T0036577,M01798,2025-03-07,Card,6213.35,1,,93.2,0,0
T0036578,M00309,2024-08-22,Bank Transfer,14557.61,1,,218.36,0,0
T0036579,M00759,2024-08-14,QR,45178.32,1,,677.67,0,0
T0036580,M02696,2025-10-21,QR,7463.21,1,,111.95,0,0
T0036581,M02760,2025-05-16,Card,78455.38,1,,1176.83,0,0
T0036582,M00134,2025-05-29,Bank Transfer,31821.57,1,,477.32,0,0
T0036583,M01670,2024-05-05,Bank Transfer,19606.08,1,,294.09,0,0
T0036584,M01576,2024-09-19,USSD,52119.22,1,,781.79,0,0
T0036585,M00084,2025-08-17,QR,23456.45,1,,351.85,0,0
T0036586,M00693,2025-12-08,Mobile Money,3459.75,1,,51.9,0,0
T0036587,M00121,2025-02-22,Mobile Money,4886.29,1,,73.29,0,0
T0036588,M02753,2025-09-08,Bank Transfer,9439.18,1,,141.59,0,0
T0036589,M01206,2025-09-22,QR,4962.07,1,,74.43,0,0
T0036590,M02040,2024-09-22,USSD,9365.22,1,,140.48,0,0
T0036591,M02413,2025-03-11,QR,3669.21,1,,55.04,0,0
T0036592,M00228,2024-11-29,QR,7502.04,1,,112.53,0,0
T0036593,M01481,2025-01-05,Bank Transfer,30493.36,0,Insufficient Funds,0.0,0,0
T0036594,M00195,2026-01-28,Bank Transfer,27132.92,1,,406.99,0,0
T0036595,M00854,2025-01-11,USSD,2837.11,1,,42.56,0,0
T0036596,M01239,2024-03-30,Bank Transfer,14739.05,1,,221.09,0,0
T0036597,M02320,2024-12-28,QR,14218.7,1,,213.28,0,1
T0036598,M01454,2024-02-27,Bank Transfer,40853.19,1,,612.8,0,0
T0036599,M01881,2025-05-04,Card,1622.04,0,Card Declined,0.0,0,0
T0036600,M00781,2024-11-02,USSD,15010.98,1,,225.16,0,0
T0036601,M02395,2024-10-31,USSD,21758.34,1,,326.38,0,0
T0036602,M02936,2024-11-28,USSD,4645.08,1,,69.68,0,0
T0036603,M00462,2024-06-27,Card,648.41,1,,9.73,1,0
T0036604,M01120,2024-09-16,USSD,45351.95,1,,680.28,0,0
T0036605,M01368,2025-01-17,Bank Transfer,14039.44,1,,210.59,0,0
T0036606,M02014,2024-09-03,Card,18076.15,1,,271.14,1,0
T0036607,M02714,2025-05-24,Mobile Money,5178.55,1,,77.68,0,0
T0036608,M01941,2025-05-23,Bank Transfer,11967.03,1,,179.51,1,0
T0036609,M00874,2025-01-23,Mobile Money,5793.4,1,,86.9,0,0
T0036610,M01650,2025-02-15,USSD,23520.34,1,,352.81,0,0
T0036611,M01723,2025-05-03,Card,19029.88,1,,285.45,0,0
T0036612,M00578,2025-06-15,Card,10553.97,1,,158.31,0,0
T0036613,M00771,2025-12-01,Card,500.0,1,,7.5,1,0
T0036614,M01620,2025-04-21,Card,7257.84,1,,108.87,0,0
T0036615,M01014,2025-05-06,USSD,14415.91,1,,216.24,0,0
T0036616,M02304,2025-07-14,Bank Transfer,23149.05,1,,347.24,0,0
T0036617,M01421,2024-11-07,Card,18077.39,1,,271.16,0,0
T0036618,M00169,2024-06-03,Card,9888.68,0,Card Declined,0.0,0,0
T0036619,M00386,2025-09-18,QR,38003.69,1,,570.06,0,0
T0036620,M00344,2025-12-02,USSD,14099.99,1,,211.5,0,0
T0036621,M00410,2025-05-17,Mobile Money,7380.04,1,,110.7,0,0
T0036622,M02088,2024-12-04,USSD,7011.81,0,Insufficient Funds,0.0,0,0
T0036623,M02261,2025-01-29,Bank Transfer,13518.73,1,,202.78,0,0
T0036624,M00384,2025-03-03,Mobile Money,38604.83,1,,579.07,0,0
T0036625,M00023,2024-04-17,Card,46241.72,1,,693.63,0,0
T0036626,M01041,2024-10-16,USSD,4824.2,1,,72.36,0,0
T0036627,M01997,2025-11-01,Bank Transfer,7182.76,1,,107.74,0,0
T0036628,M00307,2024-08-25,Bank Transfer,4730.2,1,,70.95,0,0
T0036629,M00045,2025-08-01,Card,3751.2,1,,56.27,0,0
T0036630,M01924,2025-02-13,Card,25187.93,1,,377.82,0,0
T0036631,M00446,2024-05-10,Mobile Money,25047.29,1,,375.71,0,0
T0036632,M01362,2025-01-22,Bank Transfer,10752.29,1,,161.28,0,0
T0036633,M02166,2025-07-14,Bank Transfer,20913.89,1,,313.71,0,0
T0036634,M01838,2025-05-16,Bank Transfer,10699.14,1,,160.49,0,0
T0036635,M02237,2025-03-10,QR,6297.33,1,,94.46,0,0
T0036636,M02325,2025-08-03,QR,9855.27,0,Bank Downtime,0.0,0,0
T0036637,M02562,2024-10-27,USSD,32764.26,1,,491.46,0,0
T0036638,M00391,2025-08-26,Bank Transfer,2186.9,1,,32.8,0,0
T0036639,M02973,2025-07-15,Bank Transfer,15141.34,1,,227.12,0,0
T0036640,M02948,2025-01-31,USSD,30264.55,1,,453.97,0,0
T0036641,M02494,2024-06-23,QR,4017.34,1,,60.26,0,0
T0036642,M02819,2024-10-28,Mobile Money,180129.0,1,,2701.93,0,0
T0036643,M00239,2025-09-04,QR,172477.37,1,,2587.16,0,0
T0036644,M00875,2025-10-02,Mobile Money,18585.31,1,,278.78,0,0
T0036645,M01854,2025-04-04,USSD,4689.54,1,,70.34,0,0
T0036646,M02077,2024-12-12,Mobile Money,7196.41,1,,107.95,0,0
T0036647,M02437,2025-05-02,QR,8411.64,1,,126.17,0,0
T0036648,M00814,2026-01-21,Mobile Money,13319.63,1,,199.79,0,0
T0036649,M02724,2024-10-12,Mobile Money,1481.09,1,,22.22,0,0
T0036650,M01647,2024-05-28,Card,24052.29,1,,360.78,0,0
T0036651,M01491,2025-09-09,Card,46832.41,1,,702.49,0,0
T0036652,M01093,2025-05-14,Mobile Money,55098.97,1,,826.48,0,0
T0036653,M02237,2025-07-25,Mobile Money,23926.09,1,,358.89,0,0
T0036654,M00482,2025-01-22,Card,11239.94,1,,168.6,1,0
T0036655,M00767,2024-10-07,QR,6024.28,1,,90.36,0,0
T0036656,M00286,2025-06-17,Card,32815.98,1,,492.24,0,0
T0036657,M00812,2025-01-23,Mobile Money,7612.63,1,,114.19,0,0
T0036658,M02058,2025-04-21,QR,781.39,1,,11.72,0,0
T0036659,M00428,2025-01-04,QR,16115.3,1,,241.73,0,0
T0036660,M02310,2024-03-23,Card,37445.65,1,,561.68,0,0
T0036661,M02809,2025-01-01,QR,16371.09,1,,245.57,0,0
T0036662,M01531,2024-09-16,Mobile Money,54448.1,1,,816.72,0,0
T0036663,M01571,2025-09-23,Bank Transfer,21572.3,0,Card Declined,0.0,0,0
T0036664,M00150,2024-08-28,Mobile Money,32994.45,1,,494.92,0,0
T0036665,M02894,2025-01-24,Bank Transfer,9526.02,1,,142.89,0,0
T0036666,M00190,2024-12-20,Bank Transfer,101586.24,0,Insufficient Funds,0.0,0,0
T0036667,M01009,2025-09-28,Bank Transfer,6432.08,1,,96.48,0,0
T0036668,M01161,2024-05-15,USSD,23805.45,0,Network Timeout,0.0,0,0
T0036669,M01168,2025-01-26,Mobile Money,82788.67,1,,1241.83,0,0
T0036670,M00019,2024-03-23,Bank Transfer,15652.94,1,,234.79,0,0
T0036671,M00984,2024-06-18,QR,17785.11,1,,266.78,0,0
T0036672,M01499,2026-04-20,Bank Transfer,145066.13,1,,2175.99,0,0
T0036673,M01601,2025-10-08,Card,14969.47,1,,224.54,0,0
T0036674,M02323,2026-04-01,Card,2113.28,1,,31.7,0,0
T0036675,M02390,2025-09-05,Mobile Money,12889.64,1,,193.34,0,0
T0036676,M01875,2025-02-16,Mobile Money,19467.19,1,,292.01,0,0
T0036677,M01181,2025-09-01,Mobile Money,9291.87,1,,139.38,0,0
T0036678,M01852,2024-12-08,QR,3456.4,1,,51.85,0,0
T0036679,M02940,2025-10-30,USSD,16885.66,1,,253.28,0,0
T0036680,M02035,2025-03-08,Bank Transfer,6323.09,1,,94.85,0,0
T0036681,M01500,2024-08-01,QR,7930.92,1,,118.96,0,0
T0036682,M00996,2025-09-19,Card,49874.38,1,,748.12,0,0
T0036683,M00157,2026-03-21,Card,31264.19,1,,468.96,0,0
T0036684,M00336,2025-05-21,Mobile Money,16328.55,1,,244.93,0,0
T0036685,M02990,2025-10-23,Bank Transfer,41645.83,1,,624.69,0,0
T0036686,M01950,2024-12-23,USSD,19350.46,1,,290.26,0,0
T0036687,M01162,2025-07-13,Bank Transfer,14740.04,1,,221.1,0,0
T0036688,M02287,2024-08-01,Card,4088.34,1,,61.33,0,0
T0036689,M01620,2025-01-10,Mobile Money,6019.51,1,,90.29,0,0
T0036690,M02706,2024-11-03,Bank Transfer,11856.58,1,,177.85,0,0
T0036691,M02904,2025-08-19,QR,8816.66,1,,132.25,0,0
T0036692,M00846,2025-03-25,Mobile Money,8550.27,1,,128.25,0,0
T0036693,M02010,2025-04-30,USSD,21030.41,1,,315.46,0,0
T0036694,M02809,2025-01-29,Bank Transfer,6636.76,1,,99.55,0,0
T0036695,M02491,2024-10-18,USSD,733.01,1,,11.0,0,0
T0036696,M01042,2025-02-04,Card,23429.89,0,Card Declined,0.0,0,0
T0036697,M01222,2024-12-06,QR,17999.57,1,,269.99,0,0
T0036698,M00326,2025-01-18,QR,13503.2,1,,202.55,0,0
T0036699,M02773,2024-08-25,Mobile Money,33683.59,1,,505.25,0,0
T0036700,M00650,2024-06-02,USSD,3813.02,1,,57.2,0,0
T0036701,M00629,2025-01-09,Bank Transfer,6752.79,1,,101.29,0,0
T0036702,M02149,2025-10-24,Bank Transfer,1852.43,1,,27.79,0,0
T0036703,M00923,2025-11-13,Card,24667.36,1,,370.01,0,0
T0036704,M01277,2024-02-14,Card,31400.97,1,,471.01,0,0
T0036705,M01181,2025-10-11,QR,4180.05,0,Card Declined,0.0,0,0
T0036706,M01833,2025-06-30,USSD,6610.58,1,,99.16,0,0
T0036707,M01702,2024-12-04,Bank Transfer,1169.24,1,,17.54,0,0
T0036708,M00764,2024-07-12,Mobile Money,11976.16,1,,179.64,0,0
T0036709,M01759,2025-07-28,Mobile Money,3226.49,1,,48.4,0,0
T0036710,M00305,2025-07-08,USSD,6691.45,1,,100.37,0,0
T0036711,M02797,2025-04-09,Mobile Money,5012.38,1,,75.19,0,0
T0036712,M01393,2024-04-05,USSD,13367.98,1,,200.52,0,0
T0036713,M02723,2025-02-15,Mobile Money,8024.0,1,,120.36,0,0
T0036714,M01572,2025-05-03,USSD,5762.84,1,,86.44,0,0
T0036715,M00150,2025-02-10,Mobile Money,7182.23,1,,107.73,0,0
T0036716,M00215,2024-12-08,Mobile Money,75096.51,1,,1126.45,0,0
T0036717,M00548,2025-01-30,USSD,8419.55,0,Card Declined,0.0,0,0
T0036718,M01959,2025-07-16,QR,53176.86,1,,797.65,0,0
T0036719,M00993,2024-07-17,QR,34056.64,1,,510.85,0,0
T0036720,M00520,2025-02-24,Card,7510.2,1,,112.65,0,0
T0036721,M01969,2025-01-14,Mobile Money,6680.04,1,,100.2,0,0
T0036722,M00331,2026-01-14,USSD,19334.96,1,,290.02,0,0
T0036723,M02855,2026-01-20,Mobile Money,2506.0,1,,37.59,0,0
T0036724,M00648,2024-09-21,USSD,45912.24,1,,688.68,0,0
T0036725,M00436,2024-11-20,QR,15411.3,1,,231.17,0,0
T0036726,M00648,2025-05-12,Bank Transfer,49052.83,1,,735.79,0,0
T0036727,M00700,2024-07-04,QR,29019.88,1,,435.3,0,0
T0036728,M02256,2025-04-30,USSD,17017.57,1,,255.26,0,0
T0036729,M02190,2025-04-27,QR,19033.17,1,,285.5,0,0
T0036730,M01308,2025-11-24,Bank Transfer,3360.56,1,,50.41,0,0
T0036731,M01818,2024-08-28,Card,82094.35,1,,1231.42,0,0
T0036732,M00311,2025-03-27,Card,22665.48,1,,339.98,0,0
T0036733,M01423,2025-01-21,Mobile Money,8210.29,1,,123.15,0,0
T0036734,M01778,2025-06-23,QR,23445.32,1,,351.68,0,0
